"","index","PC1","PC2","muni_i","muni_j","muni_i_name","muni_j_name"
"1201",1201,-0.0469601876776036,1.26409599164194,"CO66170","CO66682","Dosquebradas","Santa Rosa de Cabal"
"1202",1202,0.774489318732545,0.526077607668342,"CO15238","CO68264","Duitama","Encino"
"1203",1203,0.107680808734354,2.04462714691222,"CO15238","CO68298","Duitama","Gámbita"
"1204",1204,1.85653278592072,0.146639626977929,"CO15238","CO15516","Duitama","Paipa"
"1205",1205,1.13830084530823,1.34894520818332,"CO15238","CO15693","Duitama","Santa Rosa de Viterbo"
"1206",1206,-0.158214612118593,1.22452079574919,"CO54239","CO54660","Durania","Salazar"
"1207",1207,-1.59878465883014,1.79233459450161,"CO54239","CO54673","Durania","San Cayetano"
"1208",1208,-0.1918878893101,1.38534042618463,"CO54239","CO54680","Durania","Santiago"
"1209",1209,-0.528956560924363,-0.182643285480357,"CO05240","CO05347","Ebéjico","Heliconia"
"1210",1210,0.270963599588578,0.795610505382927,"CO05240","CO05001","Ebéjico","Medellín"
"1211",1211,-2.12890439428355,1.91305475938829,"CO05240","CO05656","Ebéjico","San Jerónimo"
"1212",1212,0.728199208572585,0.62913917266273,"CO05240","CO05042","Ebéjico","Santa Fé de Antioquia"
"1213",1213,-1.70738334949162,1.0762560386751,"CO05240","CO05761","Ebéjico","Sopetrán"
"1214",1214,-0.433920803820607,1.44419855945557,"CO76243","CO66383","El Águila","La Celia"
"1215",1215,-1.0328437326229,1.83388449550019,"CO76243","CO27660","El Águila","San José del Palmar"
"1216",1216,-1.29076081629175,1.73632524771402,"CO76243","CO66687","El Águila","Santuario"
"1217",1217,1.59023237614341,0.786006587242956,"CO05250","CO13458","El Bagre","Montecristo"
"1218",1218,-0.379113664433074,0.192248783947649,"CO05250","CO05495","El Bagre","Nechí"
"1219",1219,0.406481900066132,0.551931712531852,"CO05250","CO13688","El Bagre","Santa Rosa del Sur"
"1220",1220,-0.741304434033122,0.640851391185288,"CO05250","CO05736","El Bagre","Segovia"
"1221",1221,0.345200496855807,0.781815374190139,"CO47245","CO13268","El Banco","El Peñón"
"1222",1222,-0.718879471490977,1.22729412493123,"CO47245","CO47318","El Banco","Guamal"
"1223",1223,1.8592179888974,0.20988541791859,"CO47245","CO13300","El Banco","Hatillo de Loba"
"1224",1224,1.94394111495095,-0.551410656481991,"CO47245","CO13440","El Banco","Margarita"
"1225",1225,0.618945009119069,2.017892961178,"CO47245","CO13667","El Banco","San Martín de Loba"
"1226",1226,-0.383821157203685,0.62711497816469,"CO76246","CO27660","El Cairo","San José del Palmar"
"1227",1227,-1.28475569622972,0.629080200999825,"CO76246","CO27745","El Cairo","Sipí"
"1228",1228,1.5597159533398,0.478257457278245,"CO50245","CO25279","El Calvario","Fómeque"
"1229",1229,2.37387748675277,-0.684746150510589,"CO50245","CO25335","El Calvario","Guayabetal"
"1230",1230,2.6093687433972,-0.10753025847093,"CO50245","CO25594","El Calvario","Quetame"
"1231",1231,2.62829421222364,0.67349293285576,"CO50245","CO50606","El Calvario","Restrepo"
"1232",1232,2.02246283658602,-0.409617444230229,"CO50245","CO50686","El Calvario","San Juanito"
"1233",1233,0.907370374853443,-0.841258674632705,"CO27135","CO27361","El Cantón del San Pablo","Istmina"
"1234",1234,1.55804938502449,-0.714868772048159,"CO27135","CO27430","El Cantón del San Pablo","Medio Baudó"
"1235",1235,0.0554580341397251,-0.954827391128912,"CO27135","CO27600","El Cantón del San Pablo","Río Quito"
"1236",1236,-1.75418571335379,0.251540059852666,"CO54245","CO20310","El Carmen","González"
"1237",1237,-1.40414108042428,0.159752708812875,"CO54245","CO20383","El Carmen","La Gloria"
"1238",1238,1.29067010598468,-0.807219908754044,"CO54245","CO54498","El Carmen","Ocaña"
"1239",1239,0.273516793658444,-0.402105905719403,"CO54245","CO20517","El Carmen","Pailitas"
"1240",1240,0.17805036455452,-0.551171601856094,"CO54245","CO20550","El Carmen","Pelaya"
"1241",1241,1.19935573720615,-0.0957340862021248,"CO27245","CO27413","El Carmen de Atrato","Lloró"
"1242",1242,1.55610680708283,0.217671974394904,"CO27245","CO27001","El Carmen de Atrato","Quibdó"
"1243",1243,0.968562652630986,0.0855270291972936,"CO27245","CO05642","El Carmen de Atrato","Salgar"
"1244",1244,-0.380830691575829,-0.75284120979281,"CO13244","CO13442","El Carmen de Bolívar","María La Baja"
"1245",1245,-2.00310778137624,-0.91053215974755,"CO13244","CO70508","El Carmen de Bolívar","Ovejas"
"1246",1246,-3.14135168568088,-1.19736123921552,"CO13244","CO13654","El Carmen de Bolívar","San Jacinto"
"1247",1247,-2.55728746596026,-0.568534880153721,"CO13244","CO70713","El Carmen de Bolívar","San Onofre"
"1248",1248,0.969529973289576,0.611507015905479,"CO68235","CO68296","El Carmen de Chucuri","Galán"
"1249",1249,-0.0260838017821817,-0.556514419699801,"CO68235","CO68344","El Carmen de Chucuri","Hato"
"1250",1250,1.54425936899543,-0.0742488519416322,"CO68235","CO68689","El Carmen de Chucuri","San Vicente de Chucurí"
"1251",1251,-0.538771820078343,0.712788264997405,"CO68235","CO68745","El Carmen de Chucuri","Simacota"
"1252",1252,0.220655372776497,0.538074063863913,"CO05148","CO05697","El Carmen de Viboral","El Santuario"
"1253",1253,0.402515471620102,-0.572934327889076,"CO05148","CO05376","El Carmen de Viboral","La Ceja"
"1254",1254,2.01089405049569,-0.451815185275266,"CO05148","CO05400","El Carmen de Viboral","La Unión"
"1255",1255,2.34913187769462,0.238506648182465,"CO05148","CO05440","El Carmen de Viboral","Marinilla"
"1256",1256,2.11205639224385,-0.579467518366947,"CO05148","CO05615","El Carmen de Viboral","Rionegro"
"1257",1257,3.49727130832218,-0.528723172830366,"CO05148","CO05756","El Carmen de Viboral","Sonsón"
"1258",1258,2.2639371774957,-0.769591243608864,"CO50251","CO50270","El Castillo","El Dorado"
"1259",1259,-0.529992497566068,0.178072109077145,"CO50251","CO50313","El Castillo","Granada"
"1260",1260,1.4002757569768,-0.26790550587119,"CO50251","CO50400","El Castillo","Lejanías"
"1261",1261,2.42875587392732,0.524261460335733,"CO50251","CO50689","El Castillo","San Martín"
"1262",1262,1.14088194597952,0.071878156029466,"CO76248","CO76306","El Cerrito","Ginebra"
"1263",1263,-0.963320463039991,0.283032789254321,"CO76248","CO76318","El Cerrito","Guacarí"
"1264",1264,-0.194807920908069,0.456615105425366,"CO76248","CO76111","El Cerrito","Guadalajara de Buga"
"1265",1265,2.03347656425058,-0.696335454156162,"CO76248","CO76520","El Cerrito","Palmira"
"1266",1266,1.02648588319692,-0.759483014627879,"CO76248","CO73616","El Cerrito","Rioblanco"
"1267",1267,1.55461233446177,1.94849306643198,"CO52250","CO52256","El Charco","El Rosario"
"1268",1268,0.332628473782954,2.14863542820291,"CO52250","CO19318","El Charco","Guapi"
"1269",1269,1.14920388847898,-0.0386046225441602,"CO52250","CO52390","El Charco","La Tola"
"1270",1270,2.27641094205451,0.735255305988363,"CO52250","CO52405","El Charco","Leiva"
"1271",1271,2.11883186661149,1.93331920206231,"CO52250","CO52427","El Charco","Magüí"
"1272",1272,2.76001695294036,1.33783909928361,"CO52250","CO52696","El Charco","Santa Bárbara"
"1273",1273,2.12228224907823,-0.254471596922189,"CO15244","CO15332","El Cocuy","Güicán de la Sierra"
"1274",1274,0.59403595858057,-0.526812157384816,"CO15244","CO85136","El Cocuy","La Salina"
"1275",1275,1.06345804314543,-0.412729749359768,"CO15244","CO15403","El Cocuy","La Uvita"
"1276",1276,1.95157497190787,-0.48869739539432,"CO15244","CO15522","El Cocuy","Panqueba"
"1277",1277,1.19278026655376,0.943121981421751,"CO15244","CO15673","El Cocuy","San Mateo"
"1278",1278,0.523700148734075,0.883093211486939,"CO25245","CO25312","El Colegio","Granada"
"1279",1279,1.68117405733884,0.384349155515736,"CO25245","CO25386","El Colegio","La Mesa"
"1280",1280,2.34648266346905,-0.249279835136914,"CO25245","CO25645","El Colegio","San Antonio del Tequendama"
"1281",1281,1.00971711312522,-0.856113013436415,"CO20238","CO47288","El Copey","Fundación"
"1282",1282,0.218993192252679,0.180378589310029,"CO20238","CO20570","El Copey","Pueblo Bello"
"1283",1283,-0.520033448590731,-0.441976159592745,"CO20238","CO47660","El Copey","Sabanas de San Ángel"
"1284",1284,-0.482470113719681,1.71504009641115,"CO18247","CO18256","El Doncello","El Paujíl"
"1285",1285,0.582623975064774,1.05254183101627,"CO18247","CO41306","El Doncello","Gigante"
"1286",1286,2.30489066625856,-0.351739733388043,"CO18247","CO18592","El Doncello","Puerto Rico"
"1287",1287,2.28684601156542,0.442205843926851,"CO50270","CO50689","El Dorado","San Martín"
"1288",1288,-0.394449296248304,-0.432300315371149,"CO76250","CO76400","El Dovio","La Unión"
"1289",1289,1.29709383474529,-0.390715617354349,"CO76250","CO76622","El Dovio","Roldanillo"
"1290",1290,-1.54142186612964,0.560254698152566,"CO76250","CO27745","El Dovio","Sipí"
"1291",1291,0.600382682058565,-0.295882882250161,"CO91263","CO91405","El Encanto","La Chorrera"
"1292",1292,0.668731539912379,1.26088616945465,"CO91263","CO91530","El Encanto","Puerto Alegría"
"1293",1293,1.36312412221126,0.746245541656721,"CO91263","CO91536","El Encanto","Puerto Arica"
"1294",1294,-1.10438639792702,0.0390346798420679,"CO15248","CO15317","El Espino","Guacamayas"
"1295",1295,1.2932066027047,-0.796964144960408,"CO15248","CO15332","El Espino","Güicán de la Sierra"
"1296",1296,-0.761258153466689,0.113976691127748,"CO15248","CO68425","El Espino","Macaravita"
"1297",1297,1.05525719427517,-0.556853535752765,"CO15248","CO15522","El Espino","Panqueba"
"1298",1298,-1.85971787643389,0.698392715171447,"CO68245","CO68320","El Guacamayo","Guadalupe"
"1299",1299,1.33443344494496,-0.87751488517108,"CO68245","CO68397","El Guacamayo","La Paz"
"1300",1300,1.05039567417748,0.268628316008147,"CO68245","CO68720","El Guacamayo","Santa Helena del Opón"
"1301",1301,0.83024786553767,-1.03209076301312,"CO13248","CO47541","El Guamo","Pedraza"
"1302",1302,-0.985583471096735,0.00935524672390473,"CO13248","CO13657","El Guamo","San Juan Nepomuceno"
"1303",1303,0.402256011151854,1.40767768365442,"CO27250","CO27361","El Litoral del San Juan","Istmina"
"1304",1304,-0.378577000172455,0.997198863951004,"CO27250","CO76616","El Litoral del San Juan","Riofrío"
"1305",1305,-1.98890376249864,1.64062985490375,"CO27250","CO27745","El Litoral del San Juan","Sipí"
"1306",1306,2.18377968181253,0.538021221350596,"CO44110","CO44650","El Molino","San Juan del Cesar"
"1307",1307,-2.12555357053033,1.47285217942718,"CO20250","CO20400","El Paso","La Jagua de Ibirico"
"1308",1308,0.492315837305394,0.839202902161945,"CO20250","CO20621","El Paso","La Paz"
"1309",1309,-0.365683593467781,0.105356458611034,"CO20250","CO47545","El Paso","Pijiño del Carmen"
"1310",1310,0.861287082313219,0.143654044951372,"CO20250","CO47707","El Paso","Santa Ana"
"1311",1311,-1.18731314412804,-0.169103309727469,"CO18256","CO18001","El Paujíl","Florencia"
"1312",1312,-1.76660052757149,-0.335073475157612,"CO18256","CO41298","El Paujíl","Garzón"
"1313",1313,-2.40350496612584,-0.441787319695235,"CO18256","CO41306","El Paujíl","Gigante"
"1314",1314,-3.12131978116983,-0.120503516596967,"CO18256","CO18410","El Paujíl","La Montañita"
"1315",1315,2.20382295169195,-0.853079581050582,"CO52254","CO52260","El Peñol","El Tambo"
"1316",1316,0.965329202858316,-0.756692001386121,"CO52254","CO52411","El Peñol","Linares"
"1317",1317,1.50639104730972,-0.9727593261662,"CO52254","CO52418","El Peñol","Los Andes"
"1318",1318,0.968400477403044,-0.962525584130935,"CO52254","CO52540","El Peñol","Policarpa"
"1319",1319,-0.100762798094592,-1.1376529196349,"CO13268","CO13300","El Peñón","Hatillo de Loba"
"1320",1320,-0.800994642485905,-0.700128010242463,"CO13268","CO13580","El Peñón","Regidor"
"1321",1321,-1.24838313742755,-0.0116949703916347,"CO13268","CO13667","El Peñón","San Martín de Loba"
"1322",1322,-0.845943889313729,-0.844212777470201,"CO25258","CO25394","El Peñón","La Palma"
"1323",1323,-0.736726348457929,-1.37281735042432,"CO25258","CO25398","El Peñón","La Peña"
"1324",1324,-3.13816321470384,-1.20468427124533,"CO25258","CO25489","El Peñón","Nimaima"
"1325",1325,0.492590754437356,-1.03955821363983,"CO25258","CO25513","El Peñón","Pacho"
"1326",1326,-0.385554556766557,-1.27419360283815,"CO68250","CO68773","El Peñón","Sucre"
"1327",1327,0.0362406235761632,-1.0637324007859,"CO47258","CO47551","El Piñón","Pivijay"
"1328",1328,-0.628508784965138,-1.20784313286202,"CO47258","CO47675","El Piñón","Salamina"
"1329",1329,0.242713430185656,-0.460470897291932,"CO68255","CO68444","El Playón","Matanza"
"1330",1330,-0.218337117804699,-0.424801991124134,"CO68255","CO68615","El Playón","Rionegro"
"1331",1331,-1.33089183665282,-1.07033410233382,"CO68255","CO68780","El Playón","Suratá"
"1332",1332,-0.588622998840323,-0.801775334678419,"CO47268","CO47288","El Retén","Fundación"
"1333",1333,-1.140687486246,-0.620288078614241,"CO47268","CO47551","El Retén","Pivijay"
"1334",1334,-2.34329221671529,-1.06953416410214,"CO47268","CO47570","El Retén","Puebloviejo"
"1335",1335,-0.747076317618209,-0.721538756595441,"CO47268","CO47605","El Retén","Remolino"
"1336",1336,-0.782963110412615,-0.71618163158904,"CO47268","CO47745","El Retén","Sitionuevo"
"1337",1337,-0.526809682761163,-0.905703224927496,"CO95025","CO95200","El Retorno","Miraflores"
"1338",1338,-2.89270836900145,0.502941855884629,"CO95025","CO94888","El Retorno","Morichal"
"1339",1339,-0.115412808476048,-0.0257661496074566,"CO95025","CO97777","El Retorno","Papunahua"
"1340",1340,0.605364875500022,-1.21618276853018,"CO95025","CO95001","El Retorno","San José del Guaviare"
"1341",1341,-0.6009536542502,-0.769876971862097,"CO70233","CO70235","El Roble","Galeras"
"1342",1342,0.898102401558957,-1.21543941840409,"CO70233","CO70670","El Roble","Sampués"
"1343",1343,-0.977869545797026,-0.814423522668478,"CO70233","CO70678","El Roble","San Benito Abad"
"1344",1344,1.98790712891299,-1.00728121772023,"CO70233","CO70742","El Roble","San Luis de Sincé"
"1345",1345,0.703190376489195,-0.59193928350871,"CO25260","CO25269","El Rosal","Facatativá"
"1346",1346,-0.0018411009468487,-1.06639591496316,"CO25260","CO25430","El Rosal","Madrid"
"1347",1347,-1.09097934643991,-0.715388603284663,"CO25260","CO25658","El Rosal","San Francisco"
"1348",1348,-0.684027455797042,-1.14506809774368,"CO25260","CO25769","El Rosal","Subachoque"
"1349",1349,0.450270511495509,-0.769597418803076,"CO52256","CO52405","El Rosario","Leiva"
"1350",1350,0.526198176861263,-1.24093598907131,"CO52256","CO19450","El Rosario","Mercaderes"
"1351",1351,0.798911055450189,-1.09186250040728,"CO52256","CO52540","El Rosario","Policarpa"
"1352",1352,-3.15365317898627,-1.04781946372107,"CO05697","CO05313","El Santuario","Granada"
"1353",1353,-0.407075457916996,-1.28781639108672,"CO05697","CO05440","El Santuario","Marinilla"
"1354",1354,-0.901975401435558,-0.751343863414612,"CO05697","CO05541","El Santuario","Peñol"
"1355",1355,-1.77789475832485,-1.06156274863061,"CO52258","CO52378","El Tablón de Gómez","La Cruz"
"1356",1356,-1.8155285254993,-0.866542027029697,"CO52258","CO86001","El Tablón de Gómez","Mocoa"
"1357",1357,-3.59422385882639,-0.845427833558652,"CO52258","CO52685","El Tablón de Gómez","San Bernardo"
"1358",1358,-2.83194702045558,-0.4659811704324,"CO52258","CO19701","El Tablón de Gómez","Santa Rosa"
"1359",1359,-3.15263793756104,-0.721500188930491,"CO52258","CO86749","El Tablón de Gómez","Sibundoy"
"1360",1360,0.65885276507612,-0.498786019924474,"CO19256","CO19392","El Tambo","La Sierra"
"1361",1361,1.29069568833591,-0.160140083183993,"CO19256","CO19418","El Tambo","López de Micay"
"1362",1362,-0.716499722095174,1.36549755143056,"CO19256","CO19473","El Tambo","Morales"
"1363",1363,2.04450000394503,0.0886584862476308,"CO19256","CO19532","El Tambo","Patía"
"1364",1364,3.17496623405534,-0.0270507615075795,"CO19256","CO19001","El Tambo","Popayán"
"1365",1365,2.64124801387221,-0.200421374562225,"CO19256","CO19622","El Tambo","Rosas"
"1366",1366,2.53603009752427,0.0195656824724049,"CO52260","CO52381","El Tambo","La Florida"
"1367",1367,2.73791186356936,0.124148276363499,"CO52260","CO52411","El Tambo","Linares"
"1368",1368,2.03507428876007,-0.231025088553401,"CO52260","CO52683","El Tambo","Sandoná"
"1369",1369,-0.697808579755293,0.575232163086846,"CO54250","CO54670","El Tarra","San Calixto"
"1370",1370,-0.690590531105824,1.12109368655714,"CO54261","CO54313","El Zulia","Gramalote"
"1371",1371,-1.03160260412885,0.98063460083097,"CO54261","CO54673","El Zulia","San Cayetano"
"1372",1372,-1.06372440290623,0.946648122843831,"CO54261","CO54001","El Zulia","San José de Cúcuta"
"1373",1373,0.376132896944632,0.594374281630745,"CO54261","CO54680","El Zulia","Santiago"
"1374",1374,-1.13989202895246,1.0589540619812,"CO54261","CO54720","El Zulia","Sardinata"
"1375",1375,0.600551762848671,-0.509400131406488,"CO41244","CO41503","Elías","Oporapa"
"1376",1376,1.18541243300213,-0.818075467850885,"CO41244","CO41551","Elías","Pitalito"
"1377",1377,-0.647463126568928,-0.353039515272922,"CO41244","CO41660","Elías","Saladoblanco"
"1378",1378,1.08432886006731,-0.187464402211205,"CO68264","CO15693","Encino","Santa Rosa de Viterbo"
"1379",1379,-0.149643355755848,0.119665489954249,"CO68266","CO68432","Enciso","Málaga"
"1380",1380,-0.421858261985299,0.514039964490712,"CO68266","CO68684","Enciso","San José de Miranda"
"1381",1381,-0.526460951209452,1.08147691798351,"CO68266","CO68686","Enciso","San Miguel"
"1382",1382,1.29643453967799,-0.0329278377166956,"CO05264","CO05664","Entrerríos","San Pedro de los Milagros"
"1383",1383,-0.762855861905753,-0.333905256186164,"CO05264","CO05686","Entrerríos","Santa Rosa de Osos"
"1384",1384,0.284436719970183,0.00479431161887184,"CO05266","CO05360","Envigado","Itagüí"
"1385",1385,2.06259889038968,-0.906342919153703,"CO05266","CO05001","Envigado","Medellín"
"1386",1386,2.41586805626539,-0.310218166553973,"CO05266","CO05607","Envigado","Retiro"
"1387",1387,1.92975369735714,-0.745757888701525,"CO05266","CO05615","Envigado","Rionegro"
"1388",1388,2.54088943046121,-0.340724880334784,"CO05266","CO05631","Envigado","Sabaneta"
"1389",1389,2.93269325068195,-0.745157839217054,"CO73268","CO73275","Espinal","Flandes"
"1390",1390,-0.844842318997902,0.746072585862849,"CO73268","CO73319","Espinal","Guamo"
"1391",1391,0.767976773316959,0.472505282810701,"CO73268","CO73678","Espinal","San Luis"
"1392",1392,-0.188558200860782,1.40033673147983,"CO73268","CO73770","Espinal","Suárez"
"1393",1393,-1.27538546126031,-0.36596098721303,"CO25269","CO25402","Facatativá","La Vega"
"1394",1394,-0.876559580306684,0.54306802920946,"CO25269","CO25430","Facatativá","Madrid"
"1395",1395,-1.96625469645342,0.880309229355009,"CO25269","CO25658","Facatativá","San Francisco"
"1396",1396,-1.59272066883892,0.757565413513865,"CO25269","CO25718","Facatativá","Sasaima"
"1397",1397,-0.379751085229917,-0.95848018921055,"CO73270","CO73283","Falan","Fresno"
"1398",1398,0.745592675604455,-0.743204636292795,"CO73270","CO73520","Falan","Palocabildo"
"1399",1399,-0.869148273047648,-1.07371919298478,"CO73270","CO73443","Falan","San Sebastián de Mariquita"
"1400",1400,1.71817817690554,-0.457862551131237,"CO17272","CO17388","Filadelfia","La Merced"
"1401",1401,-0.0353124824538935,0.330981067343713,"CO17272","CO17486","Filadelfia","Neira"
"1402",1402,2.04064128500857,0.37073733533943,"CO17272","CO66594","Filadelfia","Quinchía"
"1403",1403,1.60042003433912,-0.8520328675419,"CO17272","CO17614","Filadelfia","Riosucio"
"1404",1404,0.139927205522824,0.318893620719106,"CO17272","CO17777","Filadelfia","Supía"
"1405",1405,3.58532642711606,0.782934030236294,"CO63272","CO66001","Filandia","Pereira"
"1406",1406,3.37298011032301,-0.272719573658297,"CO63272","CO63594","Filandia","Quimbaya"
"1407",1407,2.87394723268093,-0.374815544110985,"CO63272","CO63690","Filandia","Salento"
"1408",1408,0.470058064738609,-0.342637442684132,"CO15272","CO15362","Firavitoba","Iza"
"1409",1409,1.64110276392629,-0.681250679568775,"CO15272","CO15516","Firavitoba","Paipa"
"1410",1410,1.58394139217419,-0.140810429114102,"CO15272","CO15542","Firavitoba","Pesca"
"1411",1411,-1.17628471607552,0.171282900302018,"CO15272","CO15759","Firavitoba","Sogamoso"
"1412",1412,3.31110386317524,0.24093333208762,"CO73275","CO25307","Flandes","Girardot"
"1413",1413,2.59045255494192,-0.181182052349843,"CO73275","CO25612","Flandes","Ricaurte"
"1414",1414,0.078953112726785,1.99586638868191,"CO73275","CO73770","Flandes","Suárez"
"1415",1415,0.53630148922367,-1.1287522222569,"CO18001","CO41298","Florencia","Garzón"
"1416",1416,-1.24219832783889,-1.05093468945064,"CO18001","CO41319","Florencia","Guadalupe"
"1417",1417,-0.815152480136876,-0.833462860173043,"CO18001","CO18410","Florencia","La Montañita"
"1418",1418,0.692384551038659,-0.777974674383932,"CO18001","CO18460","Florencia","Milán"
"1419",1419,-1.34027793679677,-1.07541708169984,"CO18001","CO18479","Florencia","Morelia"
"1420",1420,-0.66993495472867,-1.40218375001211,"CO18001","CO41770","Florencia","Suaza"
"1421",1421,-0.606146927654015,-0.306612563107169,"CO19290","CO52399","Florencia","La Unión"
"1422",1422,0.253728345522472,-0.400216916200983,"CO19290","CO19450","Florencia","Mercaderes"
"1423",1423,1.37067659364497,1.60010903287007,"CO19290","CO52693","Florencia","San Pablo"
"1424",1424,-1.42168989344845,0.315037030990529,"CO15276","CO15491","Floresta","Nobsa"
"1425",1425,1.36367458728417,-0.432752313185227,"CO15276","CO15693","Floresta","Santa Rosa de Viterbo"
"1426",1426,0.92437046601287,-0.312593541650911,"CO68271","CO68368","Florián","Jesús María"
"1427",1427,-0.375193112685508,-0.581829040694416,"CO68271","CO68377","Florián","La Belleza"
"1428",1428,1.94246455566611,-0.704528266415643,"CO68271","CO15507","Florián","Otanche"
"1429",1429,2.20609940420775,-0.745355364295244,"CO68271","CO15531","Florián","Pauna"
"1430",1430,-2.16807821169291,-0.236499928389274,"CO76275","CO19455","Florida","Miranda"
"1431",1431,1.08969807592663,-0.570446482230518,"CO76275","CO76563","Florida","Pradera"
"1432",1432,-0.892852992243484,-0.750192997270562,"CO76275","CO73616","Florida","Rioblanco"
"1433",1433,0.495815702645276,0.640066435532458,"CO68276","CO68307","Floridablanca","Girón"
"1434",1434,3.15059172993202,-0.083985949498602,"CO68276","CO68547","Floridablanca","Piedecuesta"
"1435",1435,1.04322278503463,-0.550524245619325,"CO25279","CO25372","Fómeque","Junín"
"1436",1436,0.0662645736081798,-0.090894550584254,"CO25279","CO25377","Fómeque","La Calera"
"1437",1437,1.04794905344446,-0.0691464296609552,"CO25279","CO25594","Fómeque","Quetame"
"1438",1438,0.527540988759037,-0.561178390928594,"CO25279","CO50686","Fómeque","San Juanito"
"1439",1439,1.55015998588238,-0.243245345497027,"CO44279","CO44001","Fonseca","Riohacha"
"1440",1440,0.17747377159566,-0.22585865552675,"CO44279","CO44650","Fonseca","San Juan del Cesar"
"1441",1441,-1.04311314179799,-0.574459485521422,"CO81300","CO15332","Fortul","Güicán de la Sierra"
"1442",1442,-1.4368962167098,0.11587888525538,"CO81300","CO81736","Fortul","Saravena"
"1443",1443,1.45405781899987,-0.347473947476584,"CO25281","CO25335","Fosca","Guayabetal"
"1444",1444,1.1888430816886,0.280997578189909,"CO25281","CO25339","Fosca","Gutiérrez"
"1445",1445,1.75319271440538,-0.295169000968593,"CO25281","CO25594","Fosca","Quetame"
"1446",1446,1.16672194538467,0.16898129612847,"CO52520","CO52473","Francisco Pizarro","Mosquera"
"1447",1447,0.562258902380397,0.0606816353572571,"CO52520","CO52621","Francisco Pizarro","Roberto Payán"
"1448",1448,1.34032444228615,-1.00958158600577,"CO52520","CO52835","Francisco Pizarro","San Andrés de Tumaco"
"1449",1449,3.26568681812652,0.542796236396769,"CO05282","CO05368","Fredonia","Jericó"
"1450",1450,1.30426786224423,0.0365734421321222,"CO05282","CO05390","Fredonia","La Pintada"
"1451",1451,-0.735291452605754,0.292140929097891,"CO05282","CO05679","Fredonia","Santa Bárbara"
"1452",1452,-1.84955285487714,-0.452267430997902,"CO73283","CO73347","Fresno","Herveo"
"1453",1453,0.119795583558885,-0.466806275274008,"CO73283","CO17433","Fresno","Manzanares"
"1454",1454,-1.03544273607273,-0.219098888087819,"CO73283","CO17444","Fresno","Marquetalia"
"1455",1455,-0.369825527318386,-0.311314063324511,"CO73283","CO73520","Fresno","Palocabildo"
"1456",1456,-1.99609639820246,-0.436418032989128,"CO73283","CO73443","Fresno","San Sebastián de Mariquita"
"1457",1457,0.0345253484799669,0.840526574622081,"CO05284","CO05475","Frontino","Murindó"
"1458",1458,-0.906914592768372,1.88336043860874,"CO50287","CO50313","Fuente de Oro","Granada"
"1459",1459,1.92450497153822,0.606417439251232,"CO50287","CO50577","Fuente de Oro","Puerto Lleras"
"1460",1460,-0.514538911233509,1.67282781922495,"CO50287","CO50683","Fuente de Oro","San Juan de Arama"
"1461",1461,2.27655239463032,0.534781496927761,"CO50287","CO50689","Fuente de Oro","San Martín"
"1462",1462,1.65555511500577,-0.0838612033939226,"CO47288","CO47551","Fundación","Pivijay"
"1463",1463,1.37065539374708,1.33392466383747,"CO47288","CO20570","Fundación","Pueblo Bello"
"1464",1464,0.623353973049167,0.507013360129402,"CO47288","CO47660","Fundación","Sabanas de San Ángel"
"1465",1465,2.14428305991716,-0.669543516770201,"CO52287","CO52352","Funes","Iles"
"1466",1466,-0.988137673775983,-0.799075209004234,"CO52287","CO52354","Funes","Imués"
"1467",1467,0.97536919437399,-0.0366607057806024,"CO52287","CO86320","Funes","Orito"
"1468",1468,1.96344365164179,-0.630660366492472,"CO52287","CO52001","Funes","Pasto"
"1469",1469,1.86982215613252,-0.632942083858916,"CO52287","CO52573","Funes","Puerres"
"1470",1470,-0.879893164685072,0.283868440399972,"CO25286","CO25430","Funza","Madrid"
"1471",1471,-2.00854534567675,0.615918722644504,"CO25286","CO25473","Funza","Mosquera"
"1472",1472,-1.36256298169133,-1.13619009547732,"CO25288","CO25317","Fúquene","Guachetá"
"1473",1473,1.49017583448018,-1.04160770484983,"CO25288","CO15600","Fúquene","Ráquira"
"1474",1474,-0.32978916081421,-0.298580119959771,"CO25288","CO15676","Fúquene","San Miguel de Sema"
"1475",1475,-0.566081474655264,-1.60615603470502,"CO25288","CO25779","Fúquene","Susa"
"1476",1476,2.66364076324882,-0.109508583317472,"CO25290","CO73352","Fusagasugá","Icononzo"
"1477",1477,3.08659694071764,-0.168077936293725,"CO25290","CO25535","Fusagasugá","Pasca"
"1478",1478,0.330265585294113,0.828252754035268,"CO25290","CO25740","Fusagasugá","Sibaté"
"1479",1479,0.181849895976422,0.815809230760192,"CO25290","CO25743","Fusagasugá","Silvania"
"1480",1480,-1.26997394745771,1.60030789799738,"CO25293","CO25299","Gachalá","Gama"
"1481",1481,1.02103191867338,0.795753823885091,"CO25293","CO25372","Gachalá","Junín"
"1482",1482,0.924863963971199,1.36089667350277,"CO25293","CO25438","Gachalá","Medina"
"1483",1483,0.503003988788832,0.616220977552385,"CO25293","CO50686","Gachalá","San Juanito"
"1484",1484,0.723106305514588,1.08895355074248,"CO25293","CO15690","Gachalá","Santa María"
"1485",1485,0.0448651199583293,-0.843724297138986,"CO25295","CO25326","Gachancipá","Guatavita"
"1486",1486,0.731358870366442,-0.297320958828672,"CO25295","CO25486","Gachancipá","Nemocón"
